Tweet,label
"@BetteMidler @Adele @TheGarden @charitybuzz Also, apart from Skyfall, her music is dire and boring.",pessimism
Too many gloomy days,pessimism
#PeopleLikeMeBecause of some unknown reason but I try to discourage it,pessimism
The weather changed from sunny and bright to gloomy just in time to match my afternoon mood. 😒,pessimism
@BBCPolitics @BBCNews I'd rather leave my child with @BorisJohnson #shudder,pessimism
Biggest #THREAT 2 #GLOBAL #STABILITY? #climatechange #food #water #security #terrorism #russia #war #trump #clinton #geopolitics #korea $vwo,pessimism
This the most depressing shit ever,pessimism
How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc,pessimism
@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria,pessimism
@UNHumanRights @UNDP_Pakistan wat an irony? #Pakistan lecturing the world on curbing #terrorism,pessimism
Feeling worthless as always #depression,pessimism
I feel like singing the song human sadness by Julian Cassablancas and The Voidz or some other sad music. #depression #sad #sadness,pessimism
Bring on my interview at hospital tho 🙈🙈 #nervous,pessimism
I'm not sure if burning and looting really can positively impact a community,pessimism
@LonelyGoomba I wouldn't bring this up if I were you. It's a very touchy subject. And people get way to offended these days,pessimism
Projection is perception. See it in someone else? You also at some level have that within you.  #worry,pessimism
"Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages #raging",pessimism
the thing with Twitter is i only remember to tweet when i'm bored or alone and then it comes across like i have a really dull and sad life.👽,pessimism
@AmyMek this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country). #despair #wakeupcall,pessimism
On the wheel as we grow older and become aware of ourselves as individuals with a dull responsibility in life?,pessimism
"oh, btw - after a 6 month depression-free time I got a relapse now... superb #depression",pessimism
Thought I left that part of life behind me\nIt's back to haunt every girl that loves me,pessimism
@DoubleEph sadly his best days are behind him,pessimism
@Uber_RSA when you click over and over again for a cupcake but there are no vehicles available... #sadness,pessimism
Well i did hear once before that girls are attracted to men that look like their dad!  👌 ,pessimism
@Sopp97 sorry to upset u madam.If you have got any queries don't hesitate to contact our PR department.In the meantime do you fancy a beer?,pessimism
@Aamnaa___ @drkarthik_n your per capita income is almost same like us. Gini Coefficient is very dismal. Ambitions are high but output Zero.,pessimism
"@MoonPendent13 One of my friends has a fear of mirrors because he tried to summon Bloody Mary, and he thinks she's going to pop up any time!",pessimism
. @UNFCCC @uncclearn The problem is the time it has taken to do this means its going to be out of date already. #sadly,pessimism
@naynay_whores im pretty sure cause ever since saturday ive just been super sad lol,pessimism
Put my passport in a safe back after getting back from Australia 🌏. Only problem is now I can't remember where the safe is!! #panic 🛂,pessimism
Am I the only one with parking sensors who still manages to reverse into things? #nightmare,pessimism
Just feel awkward that I'm being timid to everyone.,pessimism
@JamesWickham Congratulations!  My top home-owning tip: try not to look at your mortgage balance too often.  The slowness will depress you.,pessimism
I can never find the exact #emoji that I'm after at the exact moment that I need it #panic,pessimism
@Nxrthstxr I think it's the daunting fact of the typical offer being those grades. Even though it's been proven not to be the case exactly,pessimism
we shiver in the pause between words \nabandonment still fresh upon the tips of our tongues,pessimism
"Being at the airport is so depressing.. watching all the loved up couples and cute people coming off holiday,too cute..hurry up November ✈️",pessimism
Has anyone noticed that @npr stories in recent days all paint positive accomplishments for Trump and challenges for Hillary? #surprised #sad,pessimism
"Going off reports on Sky, Stoke played ok tonight. Think i'll stay off the messageboard tonight though -it will be grim on there :/",pessimism
Don't chase fame\nif you're going\nto resent it\nwhen it starts\nchasing you'\nWRDSMTH,pessimism
Time wounds all heels.\n\n#DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #grudge #hate #time #funny #politics #Trump #POTUS2016,pessimism
"Oh, I should just 'get over' my #depression and 'be happy?' Don't you think I've tried that thousands of times already? You're not helping.",pessimism
"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. ",pessimism
Im having a real life conundrum cuz i cant find a good spot for my mini hoop and its really starting to depress me,pessimism
Maybe @SamHeughan can send me good luck on my job interview tomorrow. #nervous 😳,pessimism
@Dominos_UK worst thing is i have confimation from them ,pessimism
3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friends🕯,pessimism
$FOGO max pessimism here and no bottom (yet).  Has a solid PE ratio for a restaurant.  Let's catch it at 8 level or 10 level if it comes.,pessimism
sorry Main twitter im in depress,pessimism
"Anger, resentment, and hatred are the destroyer of your fortune today.'",pessimism
@SteveBryantArt I was pretty sure it was a Golden Ticket. Get a tour. Make a mistake. Something horrific will happen to you. Good day sir.,pessimism
"The man who is a pessimist before 48 knows too much; if he is an optimist after it, he knows too little.'\n-Mark Twain",pessimism
@patthemanager how could I work with @chancetherapper . ? #serious,pessimism
Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :( #unhappy #depression #itnevergoes,pessimism
I freaking hate working with #word on my phone #rage #write #writing #writerslife #writerproblems #writer,pessimism
"@RoWillFindYou Eric couldn't help but laugh, though that made him wince in pain. It hurt. A lot. He just wanted to sit down somewhere —",pessimism
"*wants body to look a certain way*\n*eats 3 cookies, mac n cheese, kitchen sink, and small neighbor child*",pessimism
Like he really just fucking asked me that. ,pessimism
"God, I've been so physically weak the whole day. So much shaking :(",pessimism
#WTF @NYSCHereToHelp @NYSC allows #gym #bully #atmosphere! #jumpship #nasty #atmosphere #unprofessional,pessimism
"Although this is my best semester so far, this is also my most depressing because I'm constantly reminded that I'm not meant for greatness",pessimism
I can see how this will end\nIn all its bitter tragedy\nI'll give you all I have to spend\nAnd you'll give nothing back to me,pessimism
"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? ",pessimism
im having the worst week ever and i cant even go home yet to just sulk in my bed,pessimism
"you make my heart shake, bend and break.'",pessimism
"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, #sad",pessimism
@Kim_is__bored exactly what I have been saying on fb.. ,pessimism
Today has dragged on #restless,pessimism
And here we go again 😓 ,pessimism
How long will they mourn me?,pessimism
"@pureleine though lately with how bad my depression has been i feel like my body is like just, taking what little it can get",pessimism
"@JBoughton93 he might donate the money but it won't stop shit, pessimist",pessimism
@excalibater I'm very shy irl and lately I feel like everyone's doing their own thing and I don't fit in anywhere and I feel lonely :(,pessimism
I haven't watched my favorite youtubers in months and it's honestly made my depression so much worse,pessimism
My cell won't hold a charge 😢 #sadness So should I...,pessimism
@atheist_taco @DrJillStein :^) well cucks among her ranks agree equally about their outrage of black youths shot and harambe.,pessimism
"My two older boys were elated, my toddler was terrified. I have pics of his poor little face peeping through the hole in the basket.",pessimism
"bad news fam, life is still hard and awful #depression  #atleastIhaveBuffy",pessimism
"@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, #shy",pessimism
"i swear to god the worst drug is loving someone. physical withdrawals aren't that bad, emotional withdrawals sting a little more",pessimism
Back in Cardiff after an amazing 10 days away 😭 #depressing,pessimism
I want to pour all my tears on someone right now. So tired of this #upset ,pessimism
@JoeGoodmanJr. A solution. But the assumptions by media in articles and every other venue causes animosity to the conversation.,pessimism
It's really sad when you can't order goods from china and the likes because of Internet fraudsters... What's this government really doing.,pessimism
amateur author Twitter might be the most depressing thing I've ever seen,pessimism
"Meanwhile, the so-called M’s fans sit there knitting or sleeping not sure which but they certainly aren’t cheering like the other teams fans",pessimism
"So looks like @united would rather lose all my business, than let me apply my credits towards my change fee, due to terrorism",pessimism
Why does having anxiety drain some much of your energy #anxiety #sotired #needtosleepforhours,pessimism
Fosu-Mensa is having a nightmare 15 minutes. Difference between Premier League reserves and League 1 is still wide,pessimism
@NewYorker @donlemon Trump presidency-a dark age for the USA and the world. He would most definitely take us to war. Short &amp; Long term pain,pessimism
@gagasklaine it's old sadly,pessimism
@kerophibian depressing,pessimism
"So depressing to watch news, today out of 100 bullet news 10 were of rape! What's wrong with people #india #shameless #depressing",pessimism
Feeling worthless as always ,pessimism
Overwhelming sadness.  This too shall pass. #lost #lonley #startingover,pessimism
@funkxwidme only #true #depression #fans will get this one 😂😂,pessimism
"@ddcl2519 @ABC not nice.  Wishing harm on another human being is deplorable.  Your comments show how human, and humane you are. #bully",pessimism
Overtime... #TeamNA #WCH2016 #nervous,pessimism
"⊰ @FrameOfAnAngel ⊱ \n\n+ Of them. I'm here for answers, and if I scare her to death, there won't be answers for me. \n\nSo instead, I just +",pessimism
"@iStoleFreeHugs @stephlaris lol I'm happy with my negative, realistic ass self. Sorry to offend you",pessimism
@Mets @JdeGrom19 I'm depress now,pessimism
The anxiety I have right now😭😭😭,pessimism
@CarrieLynne2323 totally get it. When you've said no to donuts 13 times one week and lost 0.3 lbs you get discouraged! But it's not linear 😘,pessimism
"#WeirdWednesday OKAY! That jump-scared the #Poop out of me right there. Bad dog, BAD! Total code-brown in my favorite pants. #Damnit ",pessimism
"@Sargon_of_Akkad It'll be like burning rap albums; they'll have to buy it first, but gosh darn it, they have to get rid of it.",pessimism
@ClvlndK8 It's so sad! There's always such optimism with a new year. This is...not good. @BuckshotBandit1 @dapostrophearcy,pessimism
Trial result #sadness,pessimism
Don't wanna go to work but I want the money ,pessimism
Does she really need to pout all the time - getting on my nerves #GBBO,pessimism
@torbalan I still have some shred of optimism. It's rapidly disappearing however...,pessimism
A concern of mine is that big name FA(like Malik) will tell other big potential FA's to steer clear of this franchise till Gus is gone.,pessimism
&amp; like if your unhappy just leave. don't cheat on someone &amp; than up their view on love &amp; shit 💯..,pessimism
♪OLD FISH  #discourage,pessimism
@winksahoy we about to get shit on by the wrath of winter out of nowhere,pessimism
shake fries,pessimism
People irritate me 🙄,pessimism
Bout ta get my @dontbreathe on up in here! @WarrenTheaters #nervous #icantholdmybreaththatlong,pessimism
The moment you bring her to meet your best friend and you're nervous af! 😬😆  #thefriendtest,pessimism
"Most days, I don't know what my heart beats for. #depression",pessimism
"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside.  #anxiety #anxietyprobz",pessimism
Don't think I'll ever get used to this 6:30 alarm 😩💤,pessimism
both afraid of all the same things,pessimism
Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt ,pessimism
@seantkin @coachella @RomanDanielsXXX @kodyknightXXX I see my 'eliminate the hanging tongue' campaign is a dismal failure.,pessimism
Liam is too distant makes me mourn 😪,pessimism
Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @YSJFC ,pessimism
Background. Suffered a bit at times of #stress. Always a bit #shy. About 8 years ago (aged 30) I was made redundant. That's when it started,pessimism
I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul #panic,pessimism
Sometimes The Worst Place You Can Be Is In Your Own Head.'\n\n#quotes #worstenemy #depression #thinktoomuch,pessimism
"#Facebook is #depressing without even being there. Two apps want it for logging in, I have missed at least two interesting #events and they",pessimism
"But what will complaining, pessimism, regret, and anger get you?",pessimism
Mom you remember when Narley died? You cried like a baby! #bully,pessimism
And there is despair underneath each and every action \nEach and every attempt to pierce the armour of numbness ' -Mgla,pessimism
Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel ,pessimism
srry my feelings offend u 🤗,pessimism
@KingNicky7 also madden isn't the funniest game to watch and if there isn't much happening it's boring,pessimism
"When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked. #recovery #sober #cantconacon",pessimism
"#ntfc mourinho is worried,  bringing Ibra  and Rushford on. ",pessimism
Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat,pessimism
" heads melted, very tired but can't sleep. ",pessimism
@simonschuster @StephenKing @BuzzFeed And don't forget a fear of St. Bernards. #Cujo,pessimism
Like I can't do 12 hours worth of standing or calorie burning in 3 hours 😭😭😭😭 #1stworldprobs4vs,pessimism
ima kitchen sink,pessimism
I'm shaking now.,pessimism
We lost,pessimism
"Too many are on their 'yeah, the thing going on with cops shooting innocent people is sad - but just not in my backyard, so..' #sad #blm",pessimism
"life is hard., its harder if ur stupid #life #love  #sadderness #moreofsad #howdoestears #whatislife",pessimism
but that was a mistake and a half assed excuse and now here i am burning in hell forever,pessimism
Lost: Geelong football team. \nLast seen entering through the banner not sure where they've been since... #unhappy #playwithsomeheart,pessimism
"Even death is unreliable. Instead of zero it may be some ghastly hallucination, such as the square root of minus one.  Samuel Beckett",pessimism
On my life I'll never understand why anyone would pay money to see @LifeOfDesiigner ,pessimism
"Every time people push #Prescription Pot, prohibitionists rub their hands with #glee because U hand them #Cannabis &amp; yourself into #slavery.",pessimism
"I'm done with your piano, blues playing, smooth talking ass. On to the nexttt",pessimism
Feelings got cheated when I mistook the sparkling ribena to be the normal ribena......,pessimism
"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain  #depression #pain",pessimism
Nothings #Working-you're feeling your life's on The Edge_Could go either way #lost all reason for #Living-JesusChristHealsSavesASK #fatloss,pessimism
Maybe I can sleep with my chem book on my head and it will all sink in my brain,pessimism
Seeing an old coworker and his wife mourn the loss of their 23 year old daughter was one of the saddest things I've ever seen 😢,pessimism
My life is going downhill at an alarming rate,pessimism
Michelle is one of the worst players in bb history #bb18 #bbfinale ,pessimism
I feel like I am drowning. #depression #anxiety #falure #worthless,pessimism
Being bad at time management is finally starting to come back to haunt me.,pessimism
Honestly today I just felt like maybe track isn't for me #sad,pessimism
Oh man it's been so long since I've played #madden I am trash anymore.,pessimism
My bus was in a car crash... I'm still shaking a bit... This week was an absolute horror and this was the icing on the cake... ,pessimism
@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club #bitter,pessimism
"#Depression has you wanting to change the past, #anxiety has you focusing on the unknown future. Neither are about living in the present.",pessimism
The underground at Waterloo is not a nice place to be at 8.30am on a Thursday #somanypeople #grim,pessimism
8. sweater weather - the neighbourhood\ngirls/girls/boys - panic! at the disco,pessimism
but throughout that entire thing I was shaking rlly bad and my heart was racing and I was almost in tears lmao (thanks mr.*****),pessimism
went to Pet Supplies Plus tonight but @neitzkeamara was not working I feel #lost and #confused,pessimism
My mind always seems to work its best at night #restless,pessimism
The news is disheartening. Everything that is going on is a result of a lack of understanding and misinformation by the media. #sadness,pessimism
hitting your children as discipline because you're being quite a raging hypocrite if you're not.,pessimism
🙃 back to school aka back to social anxiety 🙃,pessimism
its so unfortunate that after all these years im still struggling with depression smh,pessimism
So unbelievably discouraged with music as of late. Incredibly behind on Completing my album. Not digging this at all.,pessimism
I hope a goal comes soon on either side. Otherwise there is a serious threat of a dull and frustrating game. #COYS,pessimism
I can't pull myself out of depression,pessimism
"&amp; as much as I hate for a dude to cheat, women forego pleasing their man, they get lazy &amp; men get lazy &amp; then it's just pointless",pessimism
What an actual nightmare,pessimism
When you lose somebody close to your heart you lose yourself as well 💔 ,pessimism
@paulsherard @margarethaynie wow I just realized how much of a sexist pig I am! I am truly sorry to anyone I offended,pessimism
@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error ,pessimism
@MSNBC @fox @cnn @realDonaldTrump @HillaryClinton. Using fear to state his views. Not getting the facts before making a serious statement???,pessimism
"Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas  #stressed",pessimism
Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP 🚴100k #apprehension?,pessimism
The #pessimist complains about the wind; the #optimist expects it to change; the realist adjusts the sails.' - William Arthur Ward\n#IGNITE,pessimism
I have been seeing terrible terrible prescriptions this week. What's going on?,pessimism
"even if it looks like we are okay,  the reality of that is were actually very worn out and forlorn",pessimism
@pmo100 @5liveSport .....I heard talk something is a miss. He looks weary.,pessimism
i miss the guy who always make me sulk,pessimism
maps by the yeah yeah yeahs came on the radio today and i almost burst into tears,pessimism
I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows. #fear #fashion,pessimism
@C1TYofFL1NT This will haunt my dreams. @JoePrich,pessimism
"A pessimist is someone who, when opportunity knocks, complains about the noise.",pessimism
@ananavarro @tcarrels most of Trump supporters have not clue about the meaning of the words they used just like him  #nevertrump,pessimism
I might even be on the verge of depression.,pessimism
i is sad,pessimism
"Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is #grim",pessimism
@raylewis name change Uncle Remus Lewis #foh #theydontlikeyoueither #lost #unwoke,pessimism
"David's #anxiety is going to send him home. As someone who also suffers, learning to look normal is an essential coping skill. #survivor",pessimism
The moment you bring her to meet your best friend and you're nervous af! 😬😆 #nervous #thefriendtest,pessimism
If you think reason will prevail in this election remember that Hitler was elected by what was then a wholly 'reasonable' society. ,pessimism
And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt ,pessimism
It's easy to hold a grudge harder to let go.,pessimism
"No pessimist ever discovered the secret of the stars,or sailed to an uncharted land,or opened a new doorway for the human spirit.-H.Keller",pessimism
@againstallaudss @groovydadad @Thelostchild5 @MHChat indeed &amp; is sadness unavoidable? #MHChat,pessimism
Why mfs so bitter,pessimism
@MissFushiGaming I hashtag things and the kids always tell me to stop 😭😭😭😭😭 #sadness,pessimism
"Because it was a perfect illusion, but at least now I know what it was. #angry #ladygaga #iscalming#mysoul",pessimism
Depression sucks! #depression,pessimism
So when I try I fail... and when I don't try... I still fail... #confused and #lost,pessimism
@City_tv  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud #bully,pessimism
@debscov65 local solutions fine but not 864 providers negotiating with 32 LA's/IJB 's #scare resources,pessimism
I'd pay good money to watch someone slap that pout off Candice.,pessimism
Houston might lose a coach tomorrow or by midnight. #yikes ?,pessimism
I'm also upset at my incorrect use of a comma. #grammar #struggle #hesitation #backtoschool 🎒📚,pessimism
"This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare.",pessimism
Snores on TL. Boredom sunk in.,pessimism
"Well, the lines for Sweden's goals sure sting.",pessimism
Val is far too cheery for my liking ✋🏻,pessimism
Being alone is better than being lonely. Know what is worse than being lonely? Being empty; that's right!\n #Loneliness #aloneinthecity ,pessimism
my bls depress the blake,pessimism
"@p0stcap I've still been trying to sort through it all, but I suppose I also shouldn't have had such high expectations. #sadness",pessimism
"A pessimist is someone who, when opportunity knocks, complains about the noise #mikeshumor",pessimism
Im so unhappy,pessimism
feel really sad and down today😒,pessimism
Me and these burns that I pick up off the pitches don't get on at all like 😢😢 ,pessimism
Getting terrible download speeds for fifa smh.,pessimism
the Bushes were good with the forces of resentment when it made them money and gave them power. Now that it doesn't they've changed tunes.,pessimism
"@shawnstockman This would be hilarious, if it weren't so frighteningly on point. It's gone from a few bad apples to a national disgrace.",pessimism
Hey @gmail why can I only see 15 sent emails? Where's the thousands gone? ,pessimism
@reikimuse @MHChat I am beyond the sadness point. Have done it inside out. I live with CPTSD and BPD  I can't always do the pity party,pessimism
@ChrisChristie You have no Police credentials-You were a litigator. Nothing more-No Experience. #Sad #TrumpPuppet #Felon  #jersey4sale,pessimism
"Just heard what happen at grandad hometown last night such a terrible news 💔, hope everyone okay 😢",pessimism
Fuck yall @Panthers for hiring that GOP PR guy to discourage Cam from speakinh his mind and heart about racism,pessimism
@ChristianJMay @CityAM \nConfidence held up... despite constant and continual doom and gloom,pessimism
@rockcock64 cum and despair,pessimism
"Im kind of confused.  The one thing i do right now has a great future, but on the other hand so does the new thing .  #needhelp",pessimism
@theJeremyVine Noel Edmonds reckons a cat he's talking to is stressed because of the uncertainty over #GBBO future!?!? #plot #lost,pessimism
@ananavarro @tcarrels most of Trump supporters have not clue about the meaning of the words they used just like him #sad #nevertrump,pessimism
My doctor has taken a liking to poking prodding and drawing blood from me post dad. Over concern is nice but dear gawd needles :O,pessimism
Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired ,pessimism
"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. #discouraged",pessimism
@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby,pessimism
From My head to think it was better but obviously it's not #relapse #sadness #sickness #madness #misunderstanding,pessimism
"@GreyTheTick But even if I jumped through that hoop, it just takes one irate netizen to decide me playing by 'the rules' isn't enough.",pessimism
@hotpatooties more like quickie divorce ,pessimism
@tomsteinfort expected i thought #fear,pessimism
Im think ima lay in bed all day and sulk. Life is hitting me to hard rn,pessimism
A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. #panic,pessimism
Man Southampton will wipe the floor with  west ham on Sunday. So disheartened,pessimism
Shantosh: How crazy would it be to walk past and talk to a person everyday never realizing he is suffering from depression or such? …,pessimism
Looks like I'm going in for my op just over a week or so early! #nervous 🙈🙈🙈,pessimism
"@ZaidZamanHamid Speech is still not up to the mark. No mention of 'Genocide', Indian terrorism in Pak. It was all planned speech.",pessimism
"When it comes to Syria, I get very fucking annoyed at pessimism, like I get full on triggered. Optimism or gtfo.",pessimism
"After 3 idk why I start feeling so depress, sad and lonely.",pessimism
#ADHD &amp; #anxiety are #IRRELEVANT\nAnyone will be #EVICTED if a significant amount of rent HAS NOT BEEN PAID \n#mentalhealth aside\n#CantPay,pessimism
I miss my naivety and blind optimism,pessimism
I gave up on the U20 Rugby bet on the Roosters!  #nrl,pessimism
I am just so bitter today 😐,pessimism
"My wedding is in two weeks and I'm actually really nervous. I just want things to go right, I don't want to get sick or get canceled ;;",pessimism
The snaps/Insta pics I see of the friends I made while in Cali are so unbelievably depressing cause there's no place I'd rather be but there,pessimism
I'm such a shy person oh my lord,pessimism
"ok, ok.. I know.. my last tweet was #terrible",pessimism
Dreams dashed and divided like million stars in the night sky.,pessimism
"So Mary Berry, Mel and Sue have gone with their principles, and @PaulHollywood  has gone with the fame and fortune. #GBBO  #depressing",pessimism
@Chic_Happens_ @Sean_Okeeffe1 @royalmusing I dread the comparisons to Queen Máxima. Guarantee I will lose followers when that happens.,pessimism
"I forgot my hair straightner home, I'm feeling lost without it... #lost #lostWithoutMyHairStraightener",pessimism
@EASPORTSFIFA EA sports technical support team really suprised me 😊 SUPRISED ME AT HOW SHIT THEY WERE #awful,pessimism
Last night my stomach was hurting and today I have a horrible headache. I can never win,pessimism
@yesnicksearcy @counterparty Although I don't expect a trumpie to understand the difference between real things and pretend things. #sad,pessimism
I really wish my road rage wasn't so damn bad lmaooooo,pessimism
I want to slide into the dms but im too fucking shy ,pessimism
As usual disappointing #offense by @HoustonTexans ...#Texans,pessimism
"I believe the work I do is meaningful; my clients would agree but at the end of the day, I feel like a pawn, lost in this chaotic world.",pessimism
i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. ,pessimism
#Always #borrow #money from a #pessimist. He won't #expect it #back.,pessimism
i wanna passion and fear,pessimism
"Are you lost in the fury, fearing that you'll fail?",pessimism
The @Orioles are in contention and hosting @RedSox nation and Camden is empty ,pessimism
"@SussexMistress @sarahb45 @MsEvilyne @MissJessicaWood I'd be perched on that, unfortunately wrapped in heavy chains! #sink...",pessimism
My soul is weary of fighting the battles in this world. #BlackInAmerica #WeAreNotSafe,pessimism
"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.",pessimism
"Please bear with me, I'm not Twitter savvy😝 in real life I'm a Facebook person. Help me gain followers 🤓#blog #selfhelp #depression",pessimism
I'm deleting all these social media apps off my phone. I might keep snap chat and insta but I'll never be on it.,pessimism
"@coalese 😂😂😂. Sure half these stars get together,break up,have affairs,let porn vids slip out,fight,ect etc all to up there ratings. #sad 😂",pessimism
"Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas ",pessimism
How do you help someone with #depression who doesn't believe they have it and doesn't trust therapists?,pessimism
"@davidpreece12 @FitbaHacks Great defender, terrible positioning. Didn't know where he should be without Russel shouting at him for 90 mins",pessimism
and again dirty and  self loathing attitude  mope talking,pessimism
@SizweM01 and it's kinda depressing hey!!! 😑,pessimism
Why are people that don't have iPhones so bitter about iPhones???? Can someone explain,pessimism
"@politico If they say the words radical Islamic terrorist, will that somehow make the terror groups drop their weapons?",pessimism
@MariamVeiszadeh it's getting so close in your poll so many ignorant ppl. #depressing #painful something needs to change #BeTheChange ? How?,pessimism
@mark_slifer actually maybe we were supposed to die and my donation saved our lives?? ,pessimism
Not sure that men can handle a woman that's got her crap together. #intimidation #independent,pessimism
@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs,pessimism
@jack_haug_lifty @eable It's Ms btw. we were lied to by Remain. dry your remainer tears; Just accept you #lost,pessimism
@susanbrodigan @lyricconcert Ha yes- the look of despair!,pessimism
Got a #serious #hyper #predator #heckler situation over here,pessimism
Never ever been this unhappy before in my life lmao,pessimism
Some of these people at this protest are just there for the adrenaline rush. #depressing,pessimism
@Bridget_Jones was joyous. Worried I would be disappointed. Most definitely was not. #chickflick #giggles #comethefuckonbridget,pessimism
@jjskeffington @foodbelfast I dread to think!,pessimism
On a side note if you are self medicating ? That's not helping that is burying the anxiety that WILL manifest in another way. Heart disease?,pessimism
"So I tried to give her time to sober up, while waiting at the our friend's house. 2 hours later, gal wake up out her nap to vomit again.",pessimism
"Jorge deserves it, honestly. He's weak. #revolting #90dayfiance",pessimism
"There's many things I don't care about, and many things I do that I don't speak on because it's such a heaviness even when released...",pessimism
@WilsonsWorld I was in high school and remember helping neighbors clean up back home in Greenville.  Pretty sobering stuff.  #sadness,pessimism
Hate knowing I have to get up at half 5 for gym in the morning it's so depressing,pessimism
doese reading help depression or is it another form of escapism,pessimism
"Wanna pop some pills, sedate myself, and wake up tomorrow.",pessimism
"@erickogi @citizentvkenya @OfficialJMbugua but at what price. The near misses are too many, am afraid it may translate into something else",pessimism
"I know I've painted quite a grim picture of your chances. But if you simply stand here, we will both surely die.",pessimism
I know this is going to be one of those nights where it takes an Act of God to fall asleep. ,pessimism
I don't get that my parents literally don't see how unhappy I been lately,pessimism
Just found out tonight my son will not be doing practical work counting towards his GCSE exam. OK then! I thought STEM was all the rage??,pessimism
"[ @HedgehogDylan ] *she would frown a bit, folding her arms* 'why is it that every time I'm in need of assistance someone expects a lil **",pessimism
"this country is going to go to crap no matter who wins this november, isnt it? The more i learn of both the more despondent i am of future",pessimism
No one wants to win the wild card because you have to play the Cubs on the road. ,pessimism
Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired #lost,pessimism
When the surfer girl and i  don't speak the same language anymore.. #justsaying #sadness,pessimism
Gonna be a loooooong year as a Browns fan. Longer than normal and that's #sad,pessimism
@billie21806 @cnnbrk tell that to your bodies cheering on the deaths of black people by cops. their fear is killing us.,pessimism
I hate when it's gloomy outside because it always gets me in a depressing mood,pessimism
The last few weeks have been dreadful. opening up of old #wounds. the #gossip of others/evil that spill from thier lips #melancholy #sadnnes,pessimism
I just killed a spider so big it sprayed spider guts on me like a horror movie.\n#ugh #revenge,pessimism
"Trying to loveee somebody, just wanna love somebody right now, guess there's just no pleasing me",pessimism
@carlymarierozy @makeupsue it's sad but now we are making our own children vulnerable to the same terror.,pessimism
I can never find the exact #emoji that I'm after at the exact moment that I need it ,pessimism
@URClassless I think that yawning actor died of a drug overdose. ,pessimism
What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n#whereareugoing #relentless,pessimism
I hate freaking out and ruining things. ,pessimism
"Not written for African-American\n\nNo refuge could save the hireling and slave\nFrom the terror of flight or the gloom of the grave,",pessimism
0 excitement for this weekend just pure dread,pessimism
